name_common,player_ID,G_tot,WAA_tot,WAA_off_tot,WAA_def_tot,WAR_tot,G_best,WAA_best,WAA_off_best,WAA_def_best,WAR_best,WAA_p162,WAA_off_p162,WAA_def_p162,WAR_p162,WAA_med,WAA_off_med,WAA_def_med,WAR_med,WAA_t7,WAA_off_t7,WAA_def_t7,WAR_t7
Oyster Burns,burnsoy01,1188,11.21,15.07,-6.89,26.06,141,3.66,4.79,-0.42,5.02,1.5286363636363638,2.055,-0.9395454545454546,3.5536363636363637,2.07,2.295,-0.6000000000000001,3.3200000000000003,1.822857142857143,2.2185714285714284,-0.6928571428571428,3.4814285714285713
Ozzie Albies,albieoz01,215,2.3,1.48,1.42,5.15,158,1.68,0.96,1.18,3.79,1.7330232558139536,1.1151627906976744,1.0699534883720931,3.8804651162790704,1.68,0.96,1.18,3.79,1.15,0.74,0.71,2.575
Ozzie Guillen,guilloz01,1993,-2.83,-13.43,22.990000000000002,20.89,160,1.95,0.08,3.71,3.88,-0.2300351229302559,-1.0916507777220272,1.8687305569493229,1.69803311590567,0.2,-0.82,1.89,2.07,0.87,-0.5571428571428572,2.468571428571429,2.75
Ozzie Smith,smithoz01,2573,41.99,13.9,44.230000000000004,76.88,159,5.17,2.63,4.78,7.3,2.6437543723280217,0.8751651768363777,2.7847881849980567,4.840481927710843,3.06,1.46,2.54,5.06,3.9371428571428573,1.7242857142857142,3.2257142857142855,6.071428571428571
Ozzie Virgil,virgioz02,739,0.16000000000000003,3.05,1.09,8.99,141,0.83,1.27,0.69,2.59,0.03507442489851151,0.6686062246278754,0.2389445196211096,1.970744248985115,0.55,0.95,0.26,2.24,0.22428571428571428,0.5442857142857143,0.21285714285714286,1.4028571428571428
Pablo Sandoval,sandopa01,1169,3.95,6.49,-1.15,18.39,157,4.57,3.62,1.73,6,0.5473909324208726,0.8993840889649274,-0.15936698032506416,2.5484858853721133,0.46,1.08,-0.38,2.34,1.4085714285714286,1.4214285714285715,0.14714285714285713,2.9714285714285715
Pancho Herrera,herrepa01,300,-1.73,-0.95,-2.25,2.55,145,-0.24,-0.11,-0.01,1.55,-0.9342,-0.513,-1.215,1.377,-0.7450000000000001,-0.33999999999999997,-1.12,1.26,-0.5766666666666667,-0.31666666666666665,-0.75,0.85
Pat Borders,bordepa01,1099,-8.43,-7.28,4.82,3.62,138,1.7,1.04,1.34,2.98,-1.242638762511374,-1.0731210191082803,0.7105004549590537,0.5336123748862602,-1.1,-0.41,0.29,0.74,-0.022857142857142878,-0.08285714285714285,0.49857142857142855,0.86
Pat Burrell,burrepa01,1640,-1.0599999999999998,3.11,-10.959999999999999,18.88,157,2.49,2.58,0.1,4.55,-0.10470731707317071,0.3072073170731707,-1.0826341463414633,1.8649756097560974,-0.19,0.67,-0.8200000000000001,1.5150000000000001,0.5771428571428572,1.0157142857142858,-0.99,2.357142857142857
Pat Carney,carnepa01,338,-6.29,-4.36,-3.63,-1.77,137,-0.29,-0.08,-0.29,0.81,-3.014733727810651,-2.0897041420118345,-1.7398224852071007,-0.8483431952662722,-1.3,-0.32,-1.8,0.81,-1.5725,-1.09,-0.9075,-0.4425
Pat Duncan,duncapa01,727,-0.3700000000000001,-1.31,-2.43,9.25,154,0.69,0.25,0,2.68,-0.08244841815680883,-0.2919119669876204,-0.5414855570839066,2.06121045392022,0.32,-0.015,-0.335,2.355,-0.05285714285714287,-0.18714285714285714,-0.34714285714285714,1.3214285714285714
Pat Kelly,kellypa01,1385,-5.7299999999999995,-0.36999999999999994,-11.299999999999999,11.77,144,0.72,0.86,0.11,2.37,-0.6702238267148014,-0.043277978339350175,-1.3217328519855593,1.3767075812274367,-0.82,-0.57,-1.42,0.65,0.06999999999999999,0.30625,-0.62125,1.38375
Pat Kelly,kellypa03,681,-2.8200000000000003,-4.03,2.83,4.9,127,0.8,-0.12,1.31,2.4,-0.6708370044052865,-0.9586784140969165,0.6732158590308371,1.165638766519824,0.8,-0.12,1.31,2.4,-0.2742857142857143,-0.46571428571428575,0.4228571428571429,0.7485714285714286
Pat Listach,listapa01,503,-2.4499999999999997,-1.9200000000000002,2.13,4.36,149,2.2,2.42,0.94,4.45,-0.789065606361829,-0.6183697813121273,0.6860039761431411,1.4042147117296224,2.2,2.42,0.84,4.45,-0.4083333333333333,-0.32,0.355,0.7266666666666667
Pat Meares,mearepa01,981,-7.12,-7.11,5.38,4.78,152,1.36,0.54,1.52,2.83,-1.1757798165137616,-1.1741284403669725,0.8884403669724771,0.7893577981651377,-1.3,-1.13,0.8,0.405,-0.44571428571428573,-0.4757142857142857,0.68,0.95
Pat Mullin,mullipa01,864,1.3199999999999998,2.13,-3.68,9.83,138,1.9,1.87,0,3.53,0.24749999999999997,0.399375,-0.6900000000000001,1.8431250000000001,1.9,1.87,-0.58,3.53,0.5328571428571428,0.6185714285714285,-0.42142857142857143,1.5471428571428572
Pat Putnam,putnapa01,677,-6.95,-6.56,-3.64,0.12999999999999978,147,0.1,-0.16,-0.13,1.14,-1.6630723781388477,-1.5697488921713438,-0.8710192023633677,0.03110782865583451,-0.97,-0.91,-1.06,0.69,-0.6642857142857143,-0.62,-0.44571428571428573,0.24999999999999997
Pat Seerey,seerepa01,561,-1.92,-1.02,-3.2399999999999998,4.32,126,1.23,1.15,-0.01,2.67,-0.5544385026737968,-0.29454545454545455,-0.935614973262032,1.2474866310160428,-0.16,0.41,-1.22,1.34,-0.2742857142857143,-0.1457142857142857,-0.46285714285714286,0.6171428571428571
Pat Sheridan,sheripa01,876,-3.2600000000000002,-4.08,-1.26,5.39,141,0.32,0.11,0.09,1.76,-0.6028767123287672,-0.7545205479452055,-0.233013698630137,0.9967808219178081,-0.16,-0.26,-0.26,1.125,-0.32,-0.46714285714285714,-0.13428571428571429,0.8542857142857143
Pat Tabler,tablepa01,1202,-11.110000000000001,-6.109999999999999,-10.59,3.1,151,0.76,0.9,0.1,2.55,-1.4973544093178037,-0.8234775374376039,-1.4272712146422628,0.4178036605657238,-0.465,0.39,-1.1,1.1800000000000002,-0.3157142857142857,-0.03285714285714283,-0.8142857142857143,1.1457142857142857
Patsy Donovan,donovpa01,1824,-8.98,-8.68,-9.38,18.41,147,1.06,1.13,0,3.04,-0.7975657894736843,-0.770921052631579,-0.8330921052631579,1.6350986842105264,-0.5399999999999999,-0.31,-0.84,1.5,0.28714285714285714,0.12857142857142856,-0.4657142857142857,2.2114285714285713
Patsy Dougherty,doughpa01,1233,-1.6700000000000004,3.4,-12.32,17.72,155,1.88,1.93,-0.51,4.21,-0.21941605839416065,0.4467153284671533,-1.6186861313868615,2.328175182481752,0.195,0.915,-1.615,2.575,0.39714285714285713,0.91,-1.252857142857143,2.4214285714285713
Patsy Gharrity,gharrpa01,676,-2.22,-1.6300000000000001,0.74,6.25,131,1.9,1.55,0.81,3.58,-0.5320118343195267,-0.390621301775148,0.17733727810650887,1.4977810650887575,0.16999999999999993,0.09999999999999998,0.585,1.895,-0.007142857142857158,0.022857142857142847,0.15571428571428572,0.99
Patsy Tebeau,tebeapa01,1167,-6.64,-8.4,3.61,10.06,136,0.67,0.88,0.89,2.43,-0.9217480719794344,-1.1660668380462726,0.5011311053984576,1.3965038560411314,-0.9249999999999999,-1.1099999999999999,0.525,0.995,0.1442857142857143,0.03285714285714286,0.34285714285714286,1.562857142857143
Paul Blair,blairpa01,1947,14.73,-4.2700000000000005,18.79,37.76,151,4.87,2.26,2.75,7.07,1.225608628659476,-0.35528505392912174,1.5634206471494605,3.1418181818181816,0.91,0.35,1.86,2.86,3.015714285714286,0.927142857142857,2.097142857142857,5.054285714285714
Paul Casanova,casanpa01,859,-8.67,-10.049999999999999,6.64,1.3,141,0.76,0.4,1.5,2.29,-1.6350873108265425,-1.8953434225844004,1.2522467986030268,0.2451688009313155,0.23,-0.26,1.18,2.08,-0.46714285714285714,-0.7628571428571429,0.8614285714285714,0.6142857142857143
Paul Dade,dadepa01,439,-3.79,-1.58,-2.97,1.19,134,0.05,0.07,0.04,0.69,-1.3985876993166286,-0.5830523917995445,-1.0959908883826879,0.43913439635535306,-1.205,-0.335,-1.005,0.485,-0.6316666666666667,-0.2633333333333333,-0.495,0.19833333333333333
Paul Goldschmidt,goldspa01,1092,25.89,20.84,-1.46,40.13,160,6.58,4.66,0.95,8.69,3.840824175824176,3.091648351648352,-0.2165934065934066,5.953351648351649,3.535,2.7800000000000002,-0.13499999999999998,5.605,3.7214285714285715,2.9557142857142855,-0.12571428571428572,5.678571428571429
Paul Hines,hinespa01,1658,19.37,19.6,-5.58,44.89,133,3.07,3.02,0.92,4.72,1.892605548854041,1.9150784077201448,-0.5452110977080821,4.3861158021712905,0.905,1.58,-1.19,2.745,2.17,1.91125,-0.018750000000000003,3.6574999999999998
Paul Householder,housepa02,466,-4.98,-4.79,-1.63,-0.05,138,0.43,0.41,0.03,1.47,-1.7312446351931332,-1.6651931330472103,-0.5666523605150214,-0.01738197424892704,-1.865,-1.9400000000000002,-0.415,-0.35,-0.31857142857142856,-0.26,-0.18285714285714286,0.16285714285714284
Paul Konerko,konerpa01,2349,-5.92,-0.5099999999999996,-18.08,27.72,158,2.4,3.75,-0.06,4.7,-0.4082758620689655,-0.035172413793103416,-1.2468965517241377,1.9117241379310344,-0.13,0.51,-1.1,2.1,0.8114285714285714,1.2714285714285714,-1.29,3.067142857142857
Paul Lehner,lehnepa01,540,-9.54,-7.7700000000000005,-2.9,-3.85,135,0.13,0.13,-0.01,1.03,-2.8619999999999997,-2.331,-0.8699999999999999,-1.155,-2.05,-1.37,-0.82,-0.46,-1.3628571428571428,-1.11,-0.4142857142857143,-0.55
Paul Lo Duca,loducpa01,1082,4.96,2.03,7.92,17.94,149,3.06,2.69,2.89,4.63,0.7426247689463955,0.3039371534195933,1.185804066543438,2.6860258780036967,1.305,0.785,0.825,3.1799999999999997,1.1614285714285715,0.6314285714285715,1.1114285714285714,2.672857142857143
Paul Molitor,molitpa01,2683,37.4,37.3,-6.92,75.71,161,4.39,4.57,1.17,6.22,2.258218412225121,2.252180395080134,-0.4178307864330973,4.571382780469623,2.44,2.135,-0.5800000000000001,4.66,3.5742857142857143,3.6028571428571428,-0.3314285714285714,5.674285714285714
Paul O'Neill,o'neipa01,2053,10.7,9.16,-5.94,38.87,153,3.53,3.38,1.64,5.82,0.8443253774963467,0.7228056502679006,-0.46871894788114954,3.067189478811495,0.385,0.365,-0.3,2.585,1.8928571428571428,1.6528571428571428,-0.24714285714285714,3.9171428571428573
Paul Popovich,popovpa01,682,-8.26,-8.17,2.09,-1.79,134,0.05,0.05,1,0.96,-1.9620527859237535,-1.940674486803519,0.49645161290322576,-0.4251906158357771,-0.68,-1.04,1,0.96,-0.45142857142857146,-0.6,0.36,0.11
Paul Radford,radfopa01,1361,-3.35,-2.12,-3.0000000000000004,14.3,137,3.26,2.1,2.32,4.63,-0.39875091844232186,-0.25234386480529025,-0.35709037472446736,1.7021307861866277,0.33,0.89,-0.55,2.09,0.7328571428571429,0.6485714285714286,0.012857142857142826,2.197142857142857
Paul Schaal,schaapa01,1128,0.21000000000000024,4.010000000000001,-0.6799999999999999,14.64,161,2.22,3.24,1.05,4.54,0.03015957446808514,0.575904255319149,-0.0976595744680851,2.102553191489362,0.175,0.7050000000000001,-0.225,1.835,0.4471428571428572,0.8328571428571429,-0.058571428571428566,2.012857142857143
Paul Sorrento,sorrepa01,1093,-7.89,-4.7299999999999995,-8.4,5.630000000000001,148,0.56,0.41,-0.07,2.35,-1.169423604757548,-0.7010612991765781,-1.2450137236962489,0.8344556267154621,-0.72,-0.07,-0.83,1.12,-0.3771428571428571,-0.08285714285714287,-0.8085714285714285,1.0457142857142858
Paul Waner,wanerpa01,2549,38.65,37.18,-9.56,72.81,155,4.76,4.31,0.07,6.93,2.4563750490388387,2.3629501765398193,-0.6075794429187917,4.6273911337779525,2.835,2.435,-0.4,4.9,3.93,3.5614285714285714,-0.33,6.0285714285714285
Paulo Orlando,orlanpa01,278,-0.5700000000000001,-2.81,1.64,2.62,128,0.77,-0.28,0.84,2.46,-0.332158273381295,-1.6374820143884892,0.95568345323741,1.5267625899280575,0.77,-0.28,0.84,2.46,-0.14250000000000002,-0.7025,0.41,0.655
Peanuts Lowrey,lowrepe01,1401,-5.82,-6.6,-1.78,12.129999999999999,144,1.65,1,0.72,3.36,-0.6729764453961455,-0.7631691648822269,-0.20582441113490363,1.4026124197002139,-0.45500000000000007,-0.375,-0.17,1.565,0.09428571428571426,-0.15857142857142856,0.02,1.9928571428571429
Pedro Alvarez,alvarpe01,910,-4.16,0.7999999999999999,-5.76,6.43,152,1.35,1.24,0.54,3.32,-0.7405714285714285,0.1424175824175824,-1.0254065934065935,1.1446813186813185,0.07499999999999996,0.59,-0.35,1.6800000000000002,-0.14714285714285713,0.3985714285714286,-0.64,1.1885714285714286
Pedro Feliz,felizpe01,1302,-8.14,-14.43,6.8999999999999995,5.56,160,0.52,-0.04,2.61,2.28,-1.0128110599078342,-1.7954377880184333,0.8585253456221198,0.6917972350230415,-0.73,-1.87,0.94,1.18,-0.21857142857142858,-1.3742857142857143,1.2157142857142857,1.3814285714285715
Pedro Florimon,floripe01,321,-0.4,-2.58,3.56,2.53,134,0.5,0.19,2.15,2,-0.20186915887850468,-1.3020560747663552,1.7966355140186916,1.276822429906542,0.48,-0.89,2.15,2,0.04857142857142857,-0.35714285714285715,0.5942857142857143,0.4342857142857143
Pedro Garcia,garcipe01,558,-7.85,-5.1,-0.6,-1.03,160,-0.71,0.18,0.68,1.48,-2.279032258064516,-1.4806451612903224,-0.17419354838709675,-0.2990322580645161,-1.71,-0.765,-0.325,0.25,-1.5699999999999998,-1.02,-0.12,-0.206
Pedro Gonzalez,gonzape01,407,-2.44,-3.7800000000000002,1.93,1.35,123,-0.07,-0.28,1.27,1.29,-0.9712039312039311,-1.5045700245700246,0.7682063882063882,0.5373464373464374,-0.07,-0.55,0.84,1.29,-0.488,-0.756,0.386,0.27
Pedro Guerrero,guerrpe01,1536,13.92,21.1,-12.53,34.45,162,5.92,5.36,0.19,7.96,1.4681250000000001,2.225390625,-1.3215234375,3.6333984375000004,2.51,3.03,-1.26,4.65,2.5385714285714287,3.2785714285714285,-1.1642857142857141,4.564285714285714
Pedro Munoz,munozpe01,517,-7.65,-3.3,-6.68,-1.26,127,-0.14,0.34,0.5,1.42,-2.3970986460348165,-1.0340425531914894,-2.093152804642166,-0.394816247582205,-0.14,-1.09,0.5,1.42,-1.0928571428571427,-0.4714285714285714,-0.9542857142857143,-0.18
Pee Wee Reese,reesepe01,2166,31.61,20.97,25.59,66.29,155,4.29,3.31,3.55,6.98,2.3641828254847645,1.568393351800554,1.9139335180055401,4.9579778393351805,2.59,2.08,1.53,5.02,3.4757142857142855,2.492857142857143,2.05,5.845714285714286
Pep Young,youngpe01,730,-3.0700000000000003,-3.62,2.99,6.03,149,2.09,0.02,2.7,4.21,-0.6812876712328768,-0.8033424657534247,0.6635342465753425,1.338164383561644,-1.8,-0.97,-0.1,-0.02,-0.02714285714285717,-0.2742857142857143,0.5242857142857144,1.0042857142857142
Pepe Frias,friaspe01,724,-9.42,-6.41,-4.163336342344337e-17,-4.7700000000000005,140,-0.03,0.08,0.89,0.18,-2.1077900552486186,-1.434281767955801,-9.315752589223517e-18,-1.0673204419889504,-2.635,-1.25,-0.65,-1.3900000000000001,-0.7885714285714286,-0.6814285714285715,0.21000000000000002,-0.2742857142857143
Pepe Mangual,mangupe01,319,-2.2199999999999998,-0.8100000000000002,-2.04,1.39,140,0.5,0.42999999999999994,0.01,1.71,-1.1273981191222568,-0.4113479623824452,-1.035987460815047,0.7058934169278996,-2.03,-0.66,-1.46,-0.13,-0.36999999999999994,-0.135,-0.33999999999999997,0.23166666666666666
Pepper Martin,martipe01,1189,2.6100000000000003,6.25,-4.74,17.39,145,3.1,3.29,0.22,5.17,0.355609756097561,0.851555929352397,-0.6458200168208579,2.3693692178301093,0.52,1,-0.45499999999999996,2.31,0.7571428571428571,1.03,-0.33,2.3771428571428572
Perry Werden,werdepe01,695,8.62,5.16,3.5500000000000003,17.72,149,3.69,3.04,1.12,5.15,2.0092661870503594,1.2027625899280576,0.8274820143884892,4.13041726618705,1.81,0.68,0.67,3.53,1.2314285714285713,0.7371428571428571,0.5071428571428571,2.5314285714285716
Pete Browning,brownpe01,1183,27.32,29.080000000000002,-5.84,40.63,134,4.69,4.76,0.26,6.03,3.741200338123415,3.982214708368555,-0.7997295012679628,5.563871513102283,4.69,4.76,-0.57,6.03,3.342857142857143,3.3271428571428574,-0.22428571428571428,4.48
Pete Castiglione,castipe01,545,-6.62,-6.39,0.67,0.4699999999999998,132,-0.03,0,0.61,0.94,-1.9677798165137617,-1.8994128440366973,0.19915596330275231,0.13970642201834857,-1.12,-1.41,0.61,0.94,-0.6557142857142857,-0.6128571428571429,0.07714285714285714,0.2357142857142857
Pete Childs,childpe01,212,-4.29,-3.33,-0.8099999999999999,-1.4300000000000002,123,-0.15999999999999998,-0.38,0.31999999999999995,1.06,-3.2782075471698113,-2.544622641509434,-0.6189622641509434,-1.092735849056604,-4.13,-2.95,-1.13,-2.49,-2.145,-1.665,-0.40499999999999997,-0.7150000000000001
Pete Coscarart,coscape01,864,-7.33,-5.779999999999999,2.84,3.89,143,0.76,0.15,1.23,2.18,-1.3743750000000001,-1.08375,0.5325,0.7293750000000001,-1.38,-1,-0.02,0.54,-0.5685714285714285,-0.5014285714285714,0.41285714285714287,0.7242857142857143
Pete Fox,foxpe01,1461,-6.75,-7.5200000000000005,-4.67,13.459999999999999,155,1.8,1.88,0.25,3.93,-0.7484599589322382,-0.8338398357289528,-0.5178234086242299,1.4924845995893221,-0.46,-0.505,-0.35500000000000004,1.33,0.17714285714285713,0.08285714285714285,-0.34285714285714286,1.9485714285714286
Pete Gilbert,gilbepe01,206,-2.1100000000000003,-1.73,0.22999999999999998,0.13999999999999999,139,0.29,0.14,0.3,0.58,-1.6593203883495147,-1.3604854368932038,0.18087378640776697,0.11009708737864075,-1.28,-1.16,0.3,0.14,-0.5275000000000001,-0.4325,0.057499999999999996,0.034999999999999996
Pete Hotaling,hotalpe01,840,-3.42,0.32999999999999985,-7.28,7.890000000000001,126,0.58,0.99,-0.44,1.87,-0.6595714285714286,0.06364285714285711,-1.4040000000000001,1.5216428571428573,0.45,0.99,-1.02,1.7,-0.14142857142857143,0.19714285714285712,-0.7085714285714286,1.1228571428571428
Pete Incaviglia,incavpe01,1284,-4.84,-3.47,-6.359999999999999,10.25,153,1.81,1.15,0.23,3.01,-0.6106542056074766,-0.43780373831775704,-0.802429906542056,1.2932242990654206,-0.81,-0.36,-0.965,1.05,0.24714285714285716,0.10285714285714284,-0.30428571428571427,1.73
Pete Kilduff,kildupe01,428,1.06,0.9300000000000002,1.5,6.3100000000000005,141,1.33,0.8300000000000001,1.32,3.24,0.401214953271028,0.3520093457943926,0.5677570093457943,2.3883644859813082,1.33,0.33,1.32,3.24,0.21200000000000002,0.18600000000000003,0.3,1.262
Pete Kozma,kozmape01,341,-2.75,-3.57,2.0500000000000003,-0.10000000000000002,143,0.91,0.68,1.36,1.16,-1.3064516129032258,-1.6960117302052784,0.973900293255132,-0.04750733137829913,-1.74,-2.44,1.36,-0.29,-0.39285714285714285,-0.51,0.29285714285714287,-0.014285714285714287
Pete LaCock,lacocpe01,715,-8.29,-7.03,-4.29,-1.87,132,0.12,0.15,0.02,0.91,-1.8782937062937062,-1.592811188811189,-0.9720000000000001,-0.42369230769230776,-1.16,-1.41,-0.41,0.36,-0.6,-0.5428571428571428,-0.36857142857142855,0.10428571428571429
Pete Mackanin,mackape01,548,-7.5,-6.16,0.42999999999999994,-2.14,130,0.17,-0.01,0.86,1.04,-2.2171532846715327,-1.821021897810219,0.12711678832116788,-0.6326277372262774,-1.16,-1.18,0.42,0.41,-0.5557142857142857,-0.5471428571428572,0.17285714285714285,0.05142857142857142
Pete O'Brien,o'bripe02,249,-2.92,-1.94,-0.44,0.73,151,-0.51,-0.3,0.38,0.54,-1.8997590361445784,-1.2621686746987952,-0.2862650602409639,0.4749397590361446,-1.73,-0.94,-0.62,0.54,-0.9733333333333333,-0.6466666666666666,-0.14666666666666667,0.24333333333333335
Pete O'Brien,o'bripe03,1567,-1.12,-7.78,-1.28,19.15,159,2.51,1.7,0.84,4.54,-0.115788130185067,-0.8043139757498404,-0.13232929164007656,1.9797702616464579,0.48,-0.5,0.12,2.56,0.7614285714285715,-0.12714285714285714,0.16285714285714284,2.774285714285714
Pete Reiser,reisepe01,861,10.44,9.49,-0.35,21.78,137,5.34,4.29,0.88,7.45,1.964320557491289,1.785574912891986,-0.06585365853658535,4.097979094076655,2.41,2.71,0.17,4.23,1.6471428571428572,1.4585714285714286,0.018571428571428572,3.067142857142857
Pete Rose,rosepe01,3562,29.139999999999997,32.6,-13.23,79.65,163,6.14,4.82,1.48,8.28,1.325289163391353,1.4826501965188097,-0.6017012914093206,3.6224873666479507,1.95,2.04,-0.44,4.13,4.212857142857143,3.5242857142857145,0.23999999999999996,6.418571428571428
Pete Runnels,runnepe01,1799,7.16,10.75,-1.78,30.02,152,3.54,3.11,0.98,5.49,0.6447581989994442,0.9680377987770984,-0.16028904947192885,2.703301834352418,0.51,1.1,-0.31,2.375,1.8499999999999999,1.977142857142857,0.05428571428571429,3.7685714285714287
Pete Suder,suderpe01,1421,-18.080000000000002,-17.78,5.06,-1.6500000000000001,148,0.05,-0.38,1.45,1.41,-2.061196340605208,-2.026995073891626,0.5768613652357495,-0.18810696692470094,-1.85,-1.5,-0.36,-0.41,-0.6828571428571428,-0.9671428571428571,0.7371428571428571,0.6528571428571428
Pete Ward,wardpe01,973,8.81,6,2.66,20.23,157,4.41,3.22,2.25,6.29,1.4668242548818091,0.998972250770812,0.44287769784172665,3.368201438848921,1.23,0.72,0.41,2.97,1.2842857142857143,0.8742857142857143,0.4042857142857143,2.86
Peter Bergeron,bergepe01,308,-6.5200000000000005,-5.33,-0.78,-2.79,148,0.46,0.04,0.39,0.63,-3.4293506493506496,-2.8034415584415586,-0.41025974025974027,-1.4674675324675326,-2.73,-1.86,-0.74,-0.96,-1.304,-1.066,-0.156,-0.5579999999999999
Peter Bourjos,bourjpe01,849,1.7800000000000002,-2.5900000000000003,4.86,9.56,147,2.93,1.94,1.54,4.91,0.3396466431095407,-0.4942049469964665,0.9273498233215549,1.8241696113074206,0.8800000000000001,0.35,0.5399999999999999,2.47,0.6442857142857144,-0.03428571428571431,0.7928571428571428,1.4828571428571429
Phil Bradley,bradlph01,1022,5.03,9.91,-7.88,18.64,159,2.66,2.83,-0.08,4.8,0.7973189823874757,1.5708610567514678,-1.2490802348336596,2.9546771037182,1.02,2.165,-1.005,3.0300000000000002,0.7557142857142858,1.437142857142857,-1.1142857142857143,2.664285714285714
Phil Cavarretta,cavarph01,2030,7.75,11,-10.94,34.59,152,4.22,4.15,0.08,5.99,0.6184729064039409,0.8778325123152709,-0.8730443349753695,2.7603842364532025,0.845,1.41,-0.545,2.795,1.6328571428571428,1.8957142857142857,-0.8185714285714286,3.597142857142857
Phil Gagliano,gagliph01,702,-3.6,-3.8800000000000003,0.6299999999999999,2.2399999999999998,122,0.13,0.16,0.59,1,-0.8307692307692308,-0.8953846153846156,0.14538461538461536,0.5169230769230769,-0.64,-0.74,0.21,0.95,-0.09285714285714286,-0.21857142857142858,0.14428571428571427,0.5171428571428571
Phil Garner,garneph01,1860,6.4,4.36,7.01,29.68,160,2.04,1.47,2.21,4.05,0.5574193548387097,0.37974193548387103,0.6105483870967742,2.5850322580645164,0.97,0.825,0.775,3.045,1.3442857142857143,0.9428571428571428,0.89,3.334285714285714
Phil Geier,geierph01,349,-4.9,-3.51,-2.18,-0.010000000000000016,149,-0.28,-0.2,0.06,0.8,-2.274498567335244,-1.6292836676217766,-1.0119197707736391,-0.00464183381088826,-1.98,-1.07,-1.23,0.04,-0.98,-0.702,-0.436,-0.002000000000000003
